"","GroupCode","Company","AccidentYear","DevelopmentYear","Lag","CumulativeIncurred","CumulativePaid","IBNR","DirectEP","CededEP","NetEP","Single","Reserve1997"
"325",620,"Employers Mut Co Of Des Moines",1990,1994,5,47906,34401,0,74261,11480,62781,0,168628
"326",620,"Employers Mut Co Of Des Moines",1990,1995,6,44738,37219,0,74261,11480,62781,0,168628
"327",620,"Employers Mut Co Of Des Moines",1990,1996,7,42216,38590,0,74261,11480,62781,0,168628
"328",620,"Employers Mut Co Of Des Moines",1990,1997,8,41442,39948,0,74261,11480,62781,0,168628
"329",620,"Employers Mut Co Of Des Moines",1990,1998,9,41381,40562,0,74261,11480,62781,0,168628
"330",620,"Employers Mut Co Of Des Moines",1990,1999,10,41697,40817,0,74261,11480,62781,0,168628
"331",620,"Employers Mut Co Of Des Moines",1991,1991,1,45953,5654,19235,77708,9736,67972,0,168628
"332",620,"Employers Mut Co Of Des Moines",1991,1992,2,50002,12089,9646,77708,9736,67972,0,168628
"333",620,"Employers Mut Co Of Des Moines",1991,1993,3,48547,20717,4386,77708,9736,67972,0,168628
"334",620,"Employers Mut Co Of Des Moines",1991,1994,4,43986,30360,0,77708,9736,67972,0,168628
"335",620,"Employers Mut Co Of Des Moines",1991,1995,5,41786,34324,0,77708,9736,67972,0,168628
"336",620,"Employers Mut Co Of Des Moines",1991,1996,6,42287,36371,0,77708,9736,67972,0,168628
"337",620,"Employers Mut Co Of Des Moines",1991,1997,7,41960,38429,0,77708,9736,67972,0,168628
"338",620,"Employers Mut Co Of Des Moines",1991,1998,8,41824,40763,0,77708,9736,67972,0,168628
"339",620,"Employers Mut Co Of Des Moines",1991,1999,9,41812,40928,0,77708,9736,67972,0,168628
"340",620,"Employers Mut Co Of Des Moines",1991,2000,10,41997,41128,0,77708,9736,67972,0,168628
"341",620,"Employers Mut Co Of Des Moines",1992,1992,1,49760,4335,19975,81482,9683,71799,0,168628
"342",620,"Employers Mut Co Of Des Moines",1992,1993,2,51218,11200,10780,81482,9683,71799,0,168628
"343",620,"Employers Mut Co Of Des Moines",1992,1994,3,53828,19933,7473,81482,9683,71799,0,168628
"344",620,"Employers Mut Co Of Des Moines",1992,1995,4,46716,27454,3,81482,9683,71799,0,168628
"345",620,"Employers Mut Co Of Des Moines",1992,1996,5,45916,32801,757,81482,9683,71799,0,168628
"346",620,"Employers Mut Co Of Des Moines",1992,1997,6,45029,36666,0,81482,9683,71799,0,168628
"347",620,"Employers Mut Co Of Des Moines",1992,1998,7,43660,38835,0,81482,9683,71799,0,168628
"348",620,"Employers Mut Co Of Des Moines",1992,1999,8,42308,40188,0,81482,9683,71799,0,168628
"349",620,"Employers Mut Co Of Des Moines",1992,2000,9,42821,40677,0,81482,9683,71799,0,168628
"350",620,"Employers Mut Co Of Des Moines",1992,2001,10,42529,41040,0,81482,9683,71799,0,168628
"351",620,"Employers Mut Co Of Des Moines",1993,1993,1,55602,8166,21471,79091,6386,72705,0,168628
"352",620,"Employers Mut Co Of Des Moines",1993,1994,2,55436,15780,10584,79091,6386,72705,0,168628
"353",620,"Employers Mut Co Of Des Moines",1993,1995,3,52489,23977,5864,79091,6386,72705,0,168628
"354",620,"Employers Mut Co Of Des Moines",1993,1996,4,45994,33239,1511,79091,6386,72705,0,168628
"355",620,"Employers Mut Co Of Des Moines",1993,1997,5,45697,37738,743,79091,6386,72705,0,168628
"356",620,"Employers Mut Co Of Des Moines",1993,1998,6,46998,40020,0,79091,6386,72705,0,168628
"357",620,"Employers Mut Co Of Des Moines",1993,1999,7,48263,42738,0,79091,6386,72705,0,168628
"358",620,"Employers Mut Co Of Des Moines",1993,2000,8,47338,45194,0,79091,6386,72705,0,168628
"359",620,"Employers Mut Co Of Des Moines",1993,2001,9,51259,47144,0,79091,6386,72705,0,168628
"360",620,"Employers Mut Co Of Des Moines",1993,2002,10,51787,48585,0,79091,6386,72705,0,168628
"361",620,"Employers Mut Co Of Des Moines",1994,1994,1,53668,5668,23060,89436,4068,85368,0,168628
"362",620,"Employers Mut Co Of Des Moines",1994,1995,2,48582,12522,9914,89436,4068,85368,0,168628
"363",620,"Employers Mut Co Of Des Moines",1994,1996,3,49785,21657,3027,89436,4068,85368,0,168628
"364",620,"Employers Mut Co Of Des Moines",1994,1997,4,47422,29942,1487,89436,4068,85368,0,168628
"365",620,"Employers Mut Co Of Des Moines",1994,1998,5,47262,36473,764,89436,4068,85368,0,168628
"366",620,"Employers Mut Co Of Des Moines",1994,1999,6,46255,41091,0,89436,4068,85368,0,168628
"367",620,"Employers Mut Co Of Des Moines",1994,2000,7,49130,43295,0,89436,4068,85368,0,168628
"368",620,"Employers Mut Co Of Des Moines",1994,2001,8,54071,44445,0,89436,4068,85368,0,168628
"369",620,"Employers Mut Co Of Des Moines",1994,2002,9,53014,49053,0,89436,4068,85368,0,168628
"370",620,"Employers Mut Co Of Des Moines",1994,2003,10,52795,50257,0,89436,4068,85368,0,168628
"371",620,"Employers Mut Co Of Des Moines",1995,1995,1,58241,5324,23096,87602,4291,83311,0,168628
"372",620,"Employers Mut Co Of Des Moines",1995,1996,2,49145,14432,6876,87602,4291,83311,0,168628
"373",620,"Employers Mut Co Of Des Moines",1995,1997,3,45956,23602,2973,87602,4291,83311,0,168628
"374",620,"Employers Mut Co Of Des Moines",1995,1998,4,43078,30734,1528,87602,4291,83311,0,168628
"375",620,"Employers Mut Co Of Des Moines",1995,1999,5,42418,33598,865,87602,4291,83311,0,168628
"376",620,"Employers Mut Co Of Des Moines",1995,2000,6,46482,37975,0,87602,4291,83311,0,168628
"377",620,"Employers Mut Co Of Des Moines",1995,2001,7,47352,40546,0,87602,4291,83311,0,168628
"378",620,"Employers Mut Co Of Des Moines",1995,2002,8,48133,42733,0,87602,4291,83311,0,168628
"379",620,"Employers Mut Co Of Des Moines",1995,2003,9,48657,44901,0,87602,4291,83311,0,168628
"380",620,"Employers Mut Co Of Des Moines",1995,2004,10,48699,46701,0,87602,4291,83311,0,168628
"381",620,"Employers Mut Co Of Des Moines",1996,1996,1,61248,6582,25811,90465,4757,85708,0,168628
"382",620,"Employers Mut Co Of Des Moines",1996,1997,2,53021,14592,6692,90465,4757,85708,0,168628
"383",620,"Employers Mut Co Of Des Moines",1996,1998,3,56145,22053,3059,90465,4757,85708,0,168628
"384",620,"Employers Mut Co Of Des Moines",1996,1999,4,49683,33349,1729,90465,4757,85708,0,168628
"385",620,"Employers Mut Co Of Des Moines",1996,2000,5,50078,39605,1076,90465,4757,85708,0,168628
"386",620,"Employers Mut Co Of Des Moines",1996,2001,6,51261,44331,0,90465,4757,85708,0,168628
"387",620,"Employers Mut Co Of Des Moines",1996,2002,7,51697,47895,0,90465,4757,85708,0,168628
"388",620,"Employers Mut Co Of Des Moines",1996,2003,8,53334,49623,0,90465,4757,85708,0,168628
"389",620,"Employers Mut Co Of Des Moines",1996,2004,9,53934,51088,0,90465,4757,85708,0,168628
"390",620,"Employers Mut Co Of Des Moines",1996,2005,10,55187,52176,1402,90465,4757,85708,0,168628
"391",620,"Employers Mut Co Of Des Moines",1997,1997,1,62675,7384,25331,90862,4220,86642,0,168628
"392",620,"Employers Mut Co Of Des Moines",1997,1998,2,52573,14852,7177,90862,4220,86642,0,168628
"393",620,"Employers Mut Co Of Des Moines",1997,1999,3,54922,28777,3722,90862,4220,86642,0,168628
"394",620,"Employers Mut Co Of Des Moines",1997,2000,4,61444,39948,2900,90862,4220,86642,0,168628
"395",620,"Employers Mut Co Of Des Moines",1997,2001,5,61003,48665,1622,90862,4220,86642,0,168628
"396",620,"Employers Mut Co Of Des Moines",1997,2002,6,63247,55388,54,90862,4220,86642,0,168628
"397",620,"Employers Mut Co Of Des Moines",1997,2003,7,65631,60301,30,90862,4220,86642,0,168628
"398",620,"Employers Mut Co Of Des Moines",1997,2004,8,66124,62208,31,90862,4220,86642,0,168628
"399",620,"Employers Mut Co Of Des Moines",1997,2005,9,68064,64162,1713,90862,4220,86642,0,168628
"400",620,"Employers Mut Co Of Des Moines",1997,2006,10,70230,66005,1637,90862,4220,86642,0,168628
"401",669,"Scpie Indemnity Co",1988,1988,1,1151,0,1151,1200,-58,1258,0,3937
"402",669,"Scpie Indemnity Co",1988,1989,2,1057,0,1053,1200,-58,1258,0,3937
"403",669,"Scpie Indemnity Co",1988,1990,3,1242,25,922,1200,-58,1258,0,3937
"404",669,"Scpie Indemnity Co",1988,1991,4,1039,233,806,1200,-58,1258,0,3937
"405",669,"Scpie Indemnity Co",1988,1992,5,779,233,546,1200,-58,1258,0,3937
"406",669,"Scpie Indemnity Co",1988,1993,6,611,234,378,1200,-58,1258,0,3937
"407",669,"Scpie Indemnity Co",1988,1994,7,521,234,288,1200,-58,1258,0,3937
"408",669,"Scpie Indemnity Co",1988,1995,8,490,233,257,1200,-58,1258,0,3937
"409",669,"Scpie Indemnity Co",1988,1996,9,491,234,257,1200,-58,1258,0,3937
"410",669,"Scpie Indemnity Co",1988,1997,10,446,234,212,1200,-58,1258,0,3937
"411",669,"Scpie Indemnity Co",1989,1989,1,1131,0,1132,1184,179,1005,0,3937
"412",669,"Scpie Indemnity Co",1989,1990,2,1046,0,1029,1184,179,1005,0,3937
"413",669,"Scpie Indemnity Co",1989,1991,3,926,5,901,1184,179,1005,0,3937
"414",669,"Scpie Indemnity Co",1989,1992,4,630,8,622,1184,179,1005,0,3937
"415",669,"Scpie Indemnity Co",1989,1993,5,685,260,425,1184,179,1005,0,3937
"416",669,"Scpie Indemnity Co",1989,1994,6,578,260,318,1184,179,1005,0,3937
"417",669,"Scpie Indemnity Co",1989,1995,7,541,260,281,1184,179,1005,0,3937
"418",669,"Scpie Indemnity Co",1989,1996,8,532,260,272,1184,179,1005,0,3937
"419",669,"Scpie Indemnity Co",1989,1997,9,484,260,224,1184,179,1005,0,3937
"420",669,"Scpie Indemnity Co",1989,1998,10,395,260,135,1184,179,1005,0,3937
"421",669,"Scpie Indemnity Co",1990,1990,1,1080,2,1071,1121,118,1003,0,3937
"422",669,"Scpie Indemnity Co",1990,1991,2,1183,13,973,1121,118,1003,0,3937
"423",669,"Scpie Indemnity Co",1990,1992,3,731,27,693,1121,118,1003,0,3937
"424",669,"Scpie Indemnity Co",1990,1993,4,560,49,474,1121,118,1003,0,3937
"425",669,"Scpie Indemnity Co",1990,1994,5,432,59,352,1121,118,1003,0,3937
"426",669,"Scpie Indemnity Co",1990,1995,6,373,72,301,1121,118,1003,0,3937
"427",669,"Scpie Indemnity Co",1990,1996,7,356,72,284,1121,118,1003,0,3937
"428",669,"Scpie Indemnity Co",1990,1997,8,303,72,231,1121,118,1003,0,3937
"429",669,"Scpie Indemnity Co",1990,1998,9,210,72,138,1121,118,1003,0,3937
"430",669,"Scpie Indemnity Co",1990,1999,10,201,72,129,1121,118,1003,0,3937
"431",669,"Scpie Indemnity Co",1991,1991,1,1044,0,1044,1092,46,1046,0,3937
"432",669,"Scpie Indemnity Co",1991,1992,2,808,0,808,1092,46,1046,0,3937
"433",669,"Scpie Indemnity Co",1991,1993,3,561,0,561,1092,46,1046,0,3937
"434",669,"Scpie Indemnity Co",1991,1994,4,404,0,404,1092,46,1046,0,3937
"435",669,"Scpie Indemnity Co",1991,1995,5,342,0,342,1092,46,1046,0,3937
"436",669,"Scpie Indemnity Co",1991,1996,6,307,0,307,1092,46,1046,0,3937
"437",669,"Scpie Indemnity Co",1991,1997,7,248,0,248,1092,46,1046,0,3937
"438",669,"Scpie Indemnity Co",1991,1998,8,146,0,146,1092,46,1046,0,3937
"439",669,"Scpie Indemnity Co",1991,1999,9,137,0,137,1092,46,1046,0,3937
"440",669,"Scpie Indemnity Co",1991,2000,10,51,0,51,1092,46,1046,0,3937
"441",669,"Scpie Indemnity Co",1992,1992,1,1478,0,954,1070,57,1013,0,3937
"442",669,"Scpie Indemnity Co",1992,1993,2,2976,0,689,1070,57,1013,0,3937
"443",669,"Scpie Indemnity Co",1992,1994,3,4827,3466,479,1070,57,1013,0,3937
"444",669,"Scpie Indemnity Co",1992,1995,4,4246,3849,397,1070,57,1013,0,3937
"445",669,"Scpie Indemnity Co",1992,1996,5,4194,3849,345,1070,57,1013,0,3937
"446",669,"Scpie Indemnity Co",1992,1997,6,4120,3849,271,1070,57,1013,0,3937
"447",669,"Scpie Indemnity Co",1992,1998,7,4006,3849,157,1070,57,1013,0,3937
"448",669,"Scpie Indemnity Co",1992,1999,8,3995,3849,146,1070,57,1013,0,3937
"449",669,"Scpie Indemnity Co",1992,2000,9,3902,3849,53,1070,57,1013,0,3937
"450",669,"Scpie Indemnity Co",1992,2001,10,3891,3849,42,1070,57,1013,0,3937
"451",669,"Scpie Indemnity Co",1993,1993,1,835,0,822,1032,52,980,0,3937
"452",669,"Scpie Indemnity Co",1993,1994,2,947,350,596,1032,52,980,0,3937
"453",669,"Scpie Indemnity Co",1993,1995,3,811,350,461,1032,52,980,0,3937
"454",669,"Scpie Indemnity Co",1993,1996,4,738,350,388,1032,52,980,0,3937
"455",669,"Scpie Indemnity Co",1993,1997,5,649,350,299,1032,52,980,0,3937
"456",669,"Scpie Indemnity Co",1993,1998,6,520,350,170,1032,52,980,0,3937
"457",669,"Scpie Indemnity Co",1993,1999,7,505,350,155,1032,52,980,0,3937
"458",669,"Scpie Indemnity Co",1993,2000,8,407,350,57,1032,52,980,0,3937
"459",669,"Scpie Indemnity Co",1993,2001,9,395,350,45,1032,52,980,0,3937
"460",669,"Scpie Indemnity Co",1993,2002,10,369,350,19,1032,52,980,0,3937
"461",669,"Scpie Indemnity Co",1994,1994,1,778,0,778,969,49,920,0,3937
"462",669,"Scpie Indemnity Co",1994,1995,2,567,0,560,969,49,920,0,3937
"463",669,"Scpie Indemnity Co",1994,1996,3,445,0,438,969,49,920,0,3937
"464",669,"Scpie Indemnity Co",1994,1997,4,452,125,327,969,49,920,0,3937
"465",669,"Scpie Indemnity Co",1994,1998,5,309,125,184,969,49,920,0,3937
"466",669,"Scpie Indemnity Co",1994,1999,6,291,125,166,969,49,920,0,3937
"467",669,"Scpie Indemnity Co",1994,2000,7,188,125,63,969,49,920,0,3937
"468",669,"Scpie Indemnity Co",1994,2001,8,172,125,47,969,49,920,0,3937
"469",669,"Scpie Indemnity Co",1994,2002,9,145,125,20,969,49,920,0,3937
"470",669,"Scpie Indemnity Co",1994,2003,10,142,125,17,969,49,920,0,3937
"471",669,"Scpie Indemnity Co",1995,1995,1,718,0,718,894,48,846,0,3937
"472",669,"Scpie Indemnity Co",1995,1996,2,530,0,511,894,48,846,0,3937
"473",669,"Scpie Indemnity Co",1995,1997,3,394,0,369,894,48,846,0,3937
"474",669,"Scpie Indemnity Co",1995,1998,4,218,0,203,894,48,846,0,3937
"475",669,"Scpie Indemnity Co",1995,1999,5,177,0,177,894,48,846,0,3937
"476",669,"Scpie Indemnity Co",1995,2000,6,73,0,73,894,48,846,0,3937
"477",669,"Scpie Indemnity Co",1995,2001,7,52,0,52,894,48,846,0,3937
"478",669,"Scpie Indemnity Co",1995,2002,8,21,0,21,894,48,846,0,3937
"479",669,"Scpie Indemnity Co",1995,2003,9,18,0,18,894,48,846,0,3937
"480",669,"Scpie Indemnity Co",1995,2004,10,18,0,18,894,48,846,0,3937
"481",669,"Scpie Indemnity Co",1996,1996,1,654,0,654,828,41,787,0,3937
"482",669,"Scpie Indemnity Co",1996,1997,2,445,0,439,828,41,787,0,3937
"483",669,"Scpie Indemnity Co",1996,1998,3,238,0,235,828,41,787,0,3937
"484",669,"Scpie Indemnity Co",1996,1999,4,198,0,198,828,41,787,0,3937
"485",669,"Scpie Indemnity Co",1996,2000,5,89,0,89,828,41,787,0,3937
"486",669,"Scpie Indemnity Co",1996,2001,6,60,0,60,828,41,787,0,3937
"487",669,"Scpie Indemnity Co",1996,2002,7,25,0,25,828,41,787,0,3937
"488",669,"Scpie Indemnity Co",1996,2003,8,18,0,18,828,41,787,0,3937
"489",669,"Scpie Indemnity Co",1996,2004,9,19,0,19,828,41,787,0,3937
"490",669,"Scpie Indemnity Co",1996,2005,10,0,0,0,828,41,787,0,3937
"491",669,"Scpie Indemnity Co",1997,1997,1,594,0,589,768,36,732,0,3937
"492",669,"Scpie Indemnity Co",1997,1998,2,290,0,285,768,36,732,0,3937
"493",669,"Scpie Indemnity Co",1997,1999,3,463,0,463,768,36,732,0,3937
"494",669,"Scpie Indemnity Co",1997,2000,4,116,0,116,768,36,732,0,3937
"495",669,"Scpie Indemnity Co",1997,2001,5,74,0,74,768,36,732,0,3937
"496",669,"Scpie Indemnity Co",1997,2002,6,30,0,30,768,36,732,0,3937
"497",669,"Scpie Indemnity Co",1997,2003,7,50,28,22,768,36,732,0,3937
"498",669,"Scpie Indemnity Co",1997,2004,8,22,0,22,768,36,732,0,3937
"499",669,"Scpie Indemnity Co",1997,2005,9,0,0,0,768,36,732,0,3937
"500",669,"Scpie Indemnity Co",1997,2006,10,12,0,12,768,36,732,0,3937
"501",671,"Farm Bureau Of MI Grp",1988,1988,1,282,48,200,2142,795,1347,0,1406
"502",671,"Farm Bureau Of MI Grp",1988,1989,2,152,78,41,2142,795,1347,0,1406
"503",671,"Farm Bureau Of MI Grp",1988,1990,3,209,168,1,2142,795,1347,0,1406
"504",671,"Farm Bureau Of MI Grp",1988,1991,4,212,199,1,2142,795,1347,0,1406
"505",671,"Farm Bureau Of MI Grp",1988,1992,5,400,786,-6,2142,795,1347,0,1406
"506",671,"Farm Bureau Of MI Grp",1988,1993,6,400,395,1,2142,795,1347,0,1406
"507",671,"Farm Bureau Of MI Grp",1988,1994,7,409,405,2,2142,795,1347,0,1406
"508",671,"Farm Bureau Of MI Grp",1988,1995,8,411,411,0,2142,795,1347,0,1406
"509",671,"Farm Bureau Of MI Grp",1988,1996,9,435,435,0,2142,795,1347,0,1406
"510",671,"Farm Bureau Of MI Grp",1988,1997,10,436,436,0,2142,795,1347,0,1406
"511",671,"Farm Bureau Of MI Grp",1989,1989,1,288,66,156,2376,911,1465,0,1406
"512",671,"Farm Bureau Of MI Grp",1989,1990,2,230,114,35,2376,911,1465,0,1406
"513",671,"Farm Bureau Of MI Grp",1989,1991,3,264,187,11,2376,911,1465,0,1406
"514",671,"Farm Bureau Of MI Grp",1989,1992,4,254,231,2,2376,911,1465,0,1406
"515",671,"Farm Bureau Of MI Grp",1989,1993,5,270,254,1,2376,911,1465,0,1406
"516",671,"Farm Bureau Of MI Grp",1989,1994,6,263,259,0,2376,911,1465,0,1406
"517",671,"Farm Bureau Of MI Grp",1989,1995,7,259,259,0,2376,911,1465,0,1406
"518",671,"Farm Bureau Of MI Grp",1989,1996,8,298,298,0,2376,911,1465,0,1406
"519",671,"Farm Bureau Of MI Grp",1989,1997,9,298,298,0,2376,911,1465,0,1406
"520",671,"Farm Bureau Of MI Grp",1989,1998,10,298,298,0,2376,911,1465,0,1406
"521",671,"Farm Bureau Of MI Grp",1990,1990,1,291,32,168,2515,993,1522,0,1406
"522",671,"Farm Bureau Of MI Grp",1990,1991,2,373,125,90,2515,993,1522,0,1406
"523",671,"Farm Bureau Of MI Grp",1990,1992,3,394,593,10,2515,993,1522,0,1406
"524",671,"Farm Bureau Of MI Grp",1990,1993,4,401,379,2,2515,993,1522,0,1406
"525",671,"Farm Bureau Of MI Grp",1990,1994,5,504,456,7,2515,993,1522,0,1406
"526",671,"Farm Bureau Of MI Grp",1990,1995,6,496,487,2,2515,993,1522,0,1406
"527",671,"Farm Bureau Of MI Grp",1990,1996,7,505,505,0,2515,993,1522,0,1406
"528",671,"Farm Bureau Of MI Grp",1990,1997,8,505,505,0,2515,993,1522,0,1406
"529",671,"Farm Bureau Of MI Grp",1990,1998,9,505,505,0,2515,993,1522,0,1406
"530",671,"Farm Bureau Of MI Grp",1990,1999,10,506,506,0,2515,993,1522,0,1406
"531",671,"Farm Bureau Of MI Grp",1991,1991,1,672,105,249,2597,1048,1549,0,1406
"532",671,"Farm Bureau Of MI Grp",1991,1992,2,799,290,129,2597,1048,1549,0,1406
"533",671,"Farm Bureau Of MI Grp",1991,1993,3,922,670,97,2597,1048,1549,0,1406
"534",671,"Farm Bureau Of MI Grp",1991,1994,4,893,816,36,2597,1048,1549,0,1406
"535",671,"Farm Bureau Of MI Grp",1991,1995,5,834,818,3,2597,1048,1549,0,1406
"536",671,"Farm Bureau Of MI Grp",1991,1996,6,847,837,1,2597,1048,1549,0,1406
"537",671,"Farm Bureau Of MI Grp",1991,1997,7,850,840,1,2597,1048,1549,0,1406
"538",671,"Farm Bureau Of MI Grp",1991,1998,8,844,844,0,2597,1048,1549,0,1406
"539",671,"Farm Bureau Of MI Grp",1991,1999,9,844,844,0,2597,1048,1549,0,1406
"540",671,"Farm Bureau Of MI Grp",1991,2000,10,844,844,0,2597,1048,1549,0,1406
"541",671,"Farm Bureau Of MI Grp",1992,1992,1,439,60,340,2425,850,1575,0,1406
"542",671,"Farm Bureau Of MI Grp",1992,1993,2,400,95,255,2425,850,1575,0,1406
"543",671,"Farm Bureau Of MI Grp",1992,1994,3,422,134,232,2425,850,1575,0,1406
"544",671,"Farm Bureau Of MI Grp",1992,1995,4,179,177,0,2425,850,1575,0,1406
"545",671,"Farm Bureau Of MI Grp",1992,1996,5,192,192,0,2425,850,1575,0,1406
"546",671,"Farm Bureau Of MI Grp",1992,1997,6,192,192,0,2425,850,1575,0,1406
"547",671,"Farm Bureau Of MI Grp",1992,1998,7,193,193,0,2425,850,1575,0,1406
"548",671,"Farm Bureau Of MI Grp",1992,1999,8,193,193,0,2425,850,1575,0,1406
"549",671,"Farm Bureau Of MI Grp",1992,2000,9,193,193,0,2425,850,1575,0,1406
"550",671,"Farm Bureau Of MI Grp",1992,2001,10,193,193,0,2425,850,1575,0,1406
"551",671,"Farm Bureau Of MI Grp",1993,1993,1,583,37,363,2410,895,1515,0,1406
"552",671,"Farm Bureau Of MI Grp",1993,1994,2,690,101,317,2410,895,1515,0,1406
"553",671,"Farm Bureau Of MI Grp",1993,1995,3,472,286,91,2410,895,1515,0,1406
"554",671,"Farm Bureau Of MI Grp",1993,1996,4,391,310,48,2410,895,1515,0,1406
"555",671,"Farm Bureau Of MI Grp",1993,1997,5,310,309,1,2410,895,1515,0,1406
"556",671,"Farm Bureau Of MI Grp",1993,1998,6,310,310,0,2410,895,1515,0,1406
"557",671,"Farm Bureau Of MI Grp",1993,1999,7,410,410,0,2410,895,1515,0,1406
"558",671,"Farm Bureau Of MI Grp",1993,2000,8,410,410,0,2410,895,1515,0,1406
"559",671,"Farm Bureau Of MI Grp",1993,2001,9,410,410,0,2410,895,1515,0,1406
"560",671,"Farm Bureau Of MI Grp",1993,2002,10,409,410,0,2410,895,1515,0,1406
"561",671,"Farm Bureau Of MI Grp",1994,1994,1,771,179,170,2512,948,1564,0,1406
"562",671,"Farm Bureau Of MI Grp",1994,1995,2,1006,633,105,2512,948,1564,0,1406
"563",671,"Farm Bureau Of MI Grp",1994,1996,3,1097,821,56,2512,948,1564,0,1406
"564",671,"Farm Bureau Of MI Grp",1994,1997,4,1146,1134,12,2512,948,1564,0,1406
"565",671,"Farm Bureau Of MI Grp",1994,1998,5,1139,1135,4,2512,948,1564,0,1406
"566",671,"Farm Bureau Of MI Grp",1994,1999,6,1139,1136,3,2512,948,1564,0,1406
"567",671,"Farm Bureau Of MI Grp",1994,2000,7,1162,1183,2,2512,948,1564,0,1406
"568",671,"Farm Bureau Of MI Grp",1994,2001,8,1160,1160,0,2512,948,1564,0,1406
"569",671,"Farm Bureau Of MI Grp",1994,2002,9,1161,1160,0,2512,948,1564,0,1406
"570",671,"Farm Bureau Of MI Grp",1994,2003,10,1160,1160,0,2512,948,1564,0,1406
"571",671,"Farm Bureau Of MI Grp",1995,1995,1,665,69,477,2508,920,1588,0,1406
"572",671,"Farm Bureau Of MI Grp",1995,1996,2,479,159,222,2508,920,1588,0,1406
"573",671,"Farm Bureau Of MI Grp",1995,1997,3,523,396,106,2508,920,1588,0,1406
"574",671,"Farm Bureau Of MI Grp",1995,1998,4,442,402,25,2508,920,1588,0,1406
"575",671,"Farm Bureau Of MI Grp",1995,1999,5,436,411,20,2508,920,1588,0,1406
"576",671,"Farm Bureau Of MI Grp",1995,2000,6,430,414,13,2508,920,1588,0,1406
"577",671,"Farm Bureau Of MI Grp",1995,2001,7,450,422,8,2508,920,1588,0,1406
"578",671,"Farm Bureau Of MI Grp",1995,2002,8,424,424,0,2508,920,1588,0,1406
"579",671,"Farm Bureau Of MI Grp",1995,2003,9,424,424,0,2508,920,1588,0,1406
"580",671,"Farm Bureau Of MI Grp",1995,2004,10,424,424,0,2508,920,1588,0,1406
"581",671,"Farm Bureau Of MI Grp",1996,1996,1,551,48,355,2719,985,1734,0,1406
"582",671,"Farm Bureau Of MI Grp",1996,1997,2,724,210,274,2719,985,1734,0,1406
"583",671,"Farm Bureau Of MI Grp",1996,1998,3,664,398,171,2719,985,1734,0,1406
"584",671,"Farm Bureau Of MI Grp",1996,1999,4,833,708,78,2719,985,1734,0,1406
"585",671,"Farm Bureau Of MI Grp",1996,2000,5,833,736,34,2719,985,1734,0,1406
"586",671,"Farm Bureau Of MI Grp",1996,2001,6,832,800,26,2719,985,1734,0,1406
"587",671,"Farm Bureau Of MI Grp",1996,2002,7,831,826,6,2719,985,1734,0,1406
"588",671,"Farm Bureau Of MI Grp",1996,2003,8,826,825,0,2719,985,1734,0,1406
"589",671,"Farm Bureau Of MI Grp",1996,2004,9,830,830,0,2719,985,1734,0,1406
"590",671,"Farm Bureau Of MI Grp",1996,2005,10,830,830,0,2719,985,1734,0,1406
"591",671,"Farm Bureau Of MI Grp",1997,1997,1,758,97,401,2784,1017,1767,0,1406
